create table scr_Acceso_Capitulo (
	ID_Acceso INT,
	ID_Usuario INT,
	ID_Comic INT,
	ID_Capitulo INT,
	Monedas_Usadas INT,
	Fecha_Acceso DATE
);
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (81, 93, 16, 19, 24, '27/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (67, 16, 80, 88, 94, '14/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (7, 82, 80, 42, 69, '20/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (7, 35, 50, 42, 43, '10/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (24, 87, 70, 16, 4, '20/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (4, 60, 64, 89, 89, '15/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (17, 32, 74, 75, 45, '05/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (24, 63, 1, 66, 79, '13/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (4, 75, 34, 7, 27, '07/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (65, 69, 10, 66, 61, '29/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (74, 77, 50, 30, 50, '03/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (51, 85, 82, 66, 90, '30/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (7, 24, 57, 90, 73, '30/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (62, 38, 54, 7, 10, '26/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (5, 32, 50, 19, 51, '24/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (54, 18, 18, 46, 60, '22/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (17, 84, 73, 37, 21, '08/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (3, 47, 4, 100, 29, '16/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (29, 66, 43, 47, 61, '20/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (69, 49, 87, 60, 39, '14/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (14, 100, 67, 64, 57, '25/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (70, 69, 79, 59, 97, '04/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (42, 66, 54, 1, 88, '19/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (30, 83, 45, 98, 46, '11/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (52, 40, 52, 13, 26, '30/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (63, 11, 58, 99, 30, '10/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (1, 34, 42, 4, 87, '24/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (35, 72, 95, 94, 30, '08/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (49, 67, 21, 29, 16, '25/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (32, 55, 3, 25, 91, '09/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (31, 14, 91, 70, 86, '14/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (43, 31, 44, 44, 45, '25/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (98, 17, 52, 55, 67, '10/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (44, 44, 61, 58, 89, '09/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (2, 84, 56, 93, 3, '10/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (51, 85, 87, 50, 28, '14/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (4, 17, 62, 18, 40, '31/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (45, 70, 52, 66, 9, '06/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (69, 64, 55, 72, 21, '25/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (57, 41, 92, 97, 26, '05/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (51, 84, 76, 2, 69, '10/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (79, 32, 92, 52, 96, '07/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (46, 1, 28, 43, 54, '06/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (66, 49, 54, 43, 50, '01/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (42, 92, 12, 99, 94, '03/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (41, 75, 10, 93, 43, '13/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (33, 81, 34, 82, 35, '05/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (37, 86, 1, 85, 97, '17/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (17, 92, 34, 13, 93, '04/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (63, 45, 54, 36, 1, '13/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (41, 73, 83, 78, 34, '10/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (91, 3, 21, 55, 11, '06/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (41, 69, 83, 55, 8, '24/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (31, 51, 74, 50, 38, '27/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (48, 74, 69, 77, 89, '24/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (5, 93, 99, 82, 15, '20/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (83, 53, 2, 3, 63, '14/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (100, 82, 16, 16, 64, '27/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (8, 98, 10, 23, 37, '05/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (19, 92, 3, 87, 44, '18/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (39, 80, 14, 57, 5, '04/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (29, 53, 29, 55, 94, '27/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (43, 77, 54, 28, 86, '03/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (76, 77, 90, 28, 67, '27/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (95, 10, 56, 54, 18, '02/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (68, 76, 42, 72, 83, '29/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (16, 92, 49, 20, 32, '30/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (80, 41, 55, 74, 19, '27/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (15, 92, 15, 58, 42, '15/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (82, 40, 29, 23, 41, '20/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (82, 63, 72, 66, 23, '09/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (95, 47, 25, 92, 43, '24/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (50, 28, 46, 77, 67, '01/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (81, 57, 85, 11, 80, '20/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (81, 21, 35, 9, 90, '23/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (64, 46, 66, 4, 3, '15/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (42, 85, 23, 41, 44, '05/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (33, 30, 50, 90, 51, '26/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (94, 60, 53, 42, 34, '29/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (16, 93, 61, 29, 28, '03/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (31, 60, 45, 59, 5, '10/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (90, 89, 73, 84, 59, '16/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (95, 18, 55, 82, 46, '25/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (22, 44, 37, 74, 76, '23/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (81, 74, 60, 77, 68, '14/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (22, 41, 37, 15, 66, '31/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (97, 49, 34, 26, 6, '22/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (24, 42, 81, 84, 22, '29/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (65, 50, 72, 78, 82, '19/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (1, 81, 25, 69, 41, '27/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (98, 61, 69, 58, 3, '28/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (61, 10, 99, 20, 20, '17/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (71, 73, 3, 23, 73, '05/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (88, 65, 91, 32, 26, '30/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (69, 54, 33, 21, 88, '19/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (29, 18, 23, 56, 82, '28/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (46, 37, 74, 65, 29, '04/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (43, 57, 73, 90, 44, '04/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (87, 60, 11, 71, 86, '12/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (30, 67, 84, 79, 2, '12/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (99, 18, 49, 26, 40, '24/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (57, 28, 5, 58, 66, '19/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (59, 96, 59, 11, 91, '21/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (13, 23, 15, 78, 19, '27/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (26, 34, 29, 23, 51, '08/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (29, 71, 93, 36, 79, '13/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (21, 17, 33, 23, 38, '27/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (27, 25, 79, 34, 78, '06/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (87, 96, 82, 75, 45, '17/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (51, 4, 52, 5, 19, '23/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (25, 22, 84, 3, 84, '04/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (66, 54, 14, 24, 52, '17/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (61, 4, 26, 1, 83, '16/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (73, 87, 100, 70, 43, '02/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (50, 55, 59, 74, 95, '25/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (64, 57, 87, 88, 84, '19/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (84, 33, 41, 13, 36, '12/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (59, 69, 40, 100, 64, '02/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (41, 42, 20, 88, 48, '18/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (17, 25, 17, 8, 15, '18/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (71, 30, 68, 3, 19, '16/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (90, 31, 24, 16, 56, '06/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (19, 63, 29, 89, 13, '02/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (97, 90, 25, 67, 39, '13/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (31, 89, 64, 18, 32, '26/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (100, 57, 7, 50, 22, '11/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (34, 16, 19, 76, 90, '04/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (1, 24, 17, 68, 89, '18/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (91, 58, 66, 47, 16, '10/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (23, 58, 54, 39, 1, '07/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (75, 63, 83, 46, 96, '15/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (17, 5, 71, 79, 20, '28/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (53, 54, 2, 44, 6, '25/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (20, 53, 28, 12, 66, '09/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (78, 14, 39, 56, 48, '29/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (74, 26, 72, 34, 44, '09/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (35, 10, 95, 37, 48, '26/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (49, 77, 29, 15, 93, '04/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (51, 78, 52, 95, 55, '19/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (61, 51, 3, 22, 25, '18/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (9, 99, 58, 76, 86, '15/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (8, 70, 40, 44, 15, '19/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (39, 98, 99, 60, 44, '07/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (24, 48, 84, 55, 68, '11/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (85, 100, 20, 7, 29, '04/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (58, 53, 44, 74, 45, '24/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (1, 55, 58, 100, 33, '14/11/2024');
